,record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
5513,7417,0,svm,max,balanced,tfidf,5513,1750427553.8906147,,,
5514,5555,0,svm,max,balanced,tfidf,5514,1750427553.9399314,,,
5515,3103,0,svm,max,balanced,tfidf,5515,1750427554.0017858,,,
5516,1948,0,svm,max,balanced,tfidf,5516,1750427554.0630789,,,
5517,721,0,svm,max,balanced,tfidf,5517,1750427554.1240392,,,
5518,2229,0,svm,max,balanced,tfidf,5518,1750427554.1796608,,,
5519,8671,0,svm,max,balanced,tfidf,5519,1750427554.2524557,,,
5520,4020,0,svm,max,balanced,tfidf,5520,1750427554.3164678,,,
5521,2061,0,svm,max,balanced,tfidf,5521,1750427554.386696,,,
5522,80,0,svm,max,balanced,tfidf,5522,1750427554.4478457,,,
5523,3757,0,svm,max,balanced,tfidf,5523,1750427554.5100458,,,
5524,298,0,svm,max,balanced,tfidf,5524,1750427554.558251,,,
5525,4949,0,svm,max,balanced,tfidf,5525,1750427554.621055,,,
5526,8413,0,svm,max,balanced,tfidf,5526,1750427554.675951,,,
5527,5553,0,svm,max,balanced,tfidf,5527,1750427554.7372372,,,
5528,1159,0,svm,max,balanced,tfidf,5528,1750427554.7994235,,,
5529,2452,0,svm,max,balanced,tfidf,5529,1750427554.8688595,,,
5530,365,0,svm,max,balanced,tfidf,5530,1750427554.9271736,,,
5531,3172,0,svm,max,balanced,tfidf,5531,1750427554.9789603,,,
5532,1115,0,svm,max,balanced,tfidf,5532,1750427555.0313783,,,
5533,1761,0,svm,max,balanced,tfidf,5533,1750427555.0927846,,,
5534,1030,0,svm,max,balanced,tfidf,5534,1750427555.151848,,,
5535,8227,0,svm,max,balanced,tfidf,5535,1750427555.222772,,,
5536,1780,0,svm,max,balanced,tfidf,5536,1750427555.274516,,,
5537,7257,0,svm,max,balanced,tfidf,5537,1750427555.3386831,,,
5538,7167,0,svm,max,balanced,tfidf,5538,1750427555.397398,,,
5539,6354,0,svm,max,balanced,tfidf,5539,1750427555.4674463,,,
5540,8111,0,svm,max,balanced,tfidf,5540,1750427555.5280838,,,
5541,4378,0,svm,max,balanced,tfidf,5541,1750427555.5916977,,,
5542,8226,0,svm,max,balanced,tfidf,5542,1750427555.6479135,,,
5543,2566,0,svm,max,balanced,tfidf,5543,1750427555.708327,,,
5544,1469,0,svm,max,balanced,tfidf,5544,1750427555.771744,,,
5545,7146,0,svm,max,balanced,tfidf,5545,1750427555.861347,,,
5546,5454,0,svm,max,balanced,tfidf,5546,1750427555.9433239,,,
5547,920,0,svm,max,balanced,tfidf,5547,1750427556.0140123,,,
5548,6295,0,svm,max,balanced,tfidf,5548,1750427556.0723636,,,
5549,849,0,svm,max,balanced,tfidf,5549,1750427556.1403477,,,
5550,6264,0,svm,max,balanced,tfidf,5550,1750427556.196909,,,
5551,7303,0,svm,max,balanced,tfidf,5551,1750427556.2610037,,,
5552,8513,0,svm,max,balanced,tfidf,5552,1750427556.3210223,,,
5553,8198,0,svm,max,balanced,tfidf,5553,1750427556.390442,,,
5554,6458,0,svm,max,balanced,tfidf,5554,1750427556.4509475,,,
5555,8423,0,svm,max,balanced,tfidf,5555,1750427556.5167336,,,
5556,1527,0,svm,max,balanced,tfidf,5556,1750427556.577951,,,
5557,6885,0,svm,max,balanced,tfidf,5557,1750427556.6496599,,,
5558,2056,0,svm,max,balanced,tfidf,5558,1750427556.708084,,,
5559,4558,0,svm,max,balanced,tfidf,5559,1750427556.7736883,,,
5560,276,0,svm,max,balanced,tfidf,5560,1750427556.8341029,,,
5561,7040,0,svm,max,balanced,tfidf,5561,1750427556.900685,,,
5562,23,0,svm,max,balanced,tfidf,5562,1750427556.9631598,,,
5563,3881,0,svm,max,balanced,tfidf,5563,1750427557.026967,,,
5564,2814,0,svm,max,balanced,tfidf,5564,1750427557.086223,,,
5565,3156,0,svm,max,balanced,tfidf,5565,1750427557.149619,,,
5566,5353,0,svm,max,balanced,tfidf,5566,1750427557.1992812,,,
5567,8022,0,svm,max,balanced,tfidf,5567,1750427557.254906,,,
5568,6433,0,svm,max,balanced,tfidf,5568,1750427557.3043141,,,
5569,5795,0,svm,max,balanced,tfidf,5569,1750427557.361085,,,
5570,1739,0,svm,max,balanced,tfidf,5570,1750427557.4109776,,,
5571,43,0,svm,max,balanced,tfidf,5571,1750427557.4677932,,,
5572,5361,0,svm,max,balanced,tfidf,5572,1750427557.5166044,,,
5573,1910,0,svm,max,balanced,tfidf,5573,1750427557.5765908,,,
5574,1880,0,svm,max,balanced,tfidf,5574,1750427557.6335804,,,
5575,2925,0,svm,max,balanced,tfidf,5575,1750427557.692684,,,
5576,4818,0,svm,max,balanced,tfidf,5576,1750427557.739977,,,
5577,1248,0,svm,max,balanced,tfidf,5577,1750427557.7895424,,,
5578,3943,0,svm,max,balanced,tfidf,5578,1750427557.8367074,,,
5579,6816,0,svm,max,balanced,tfidf,5579,1750427557.8853471,,,
5580,5487,0,svm,max,balanced,tfidf,5580,1750427557.9397638,,,
5581,5572,0,svm,max,balanced,tfidf,5581,1750427557.995177,,,
5582,484,0,svm,max,balanced,tfidf,5582,1750427558.0571053,,,
5583,8767,0,svm,max,balanced,tfidf,5583,1750427558.104593,,,
5584,3593,0,svm,max,balanced,tfidf,5584,1750427558.1593893,,,
5585,4499,0,svm,max,balanced,tfidf,5585,1750427558.2040253,,,
5586,3100,0,svm,max,balanced,tfidf,5586,1750427558.2513978,,,
5587,4708,0,svm,max,balanced,tfidf,5587,1750427558.3105721,,,
5588,6350,0,svm,max,balanced,tfidf,5588,1750427558.359442,,,
5589,6584,0,svm,max,balanced,tfidf,5589,1750427558.409729,,,
5590,544,0,svm,max,balanced,tfidf,5590,1750427558.4653254,,,
5591,5546,0,svm,max,balanced,tfidf,5591,1750427558.5256317,,,
5592,2970,0,svm,max,balanced,tfidf,5592,1750427558.584574,,,
5593,5209,0,svm,max,balanced,tfidf,5593,1750427558.6425943,,,
5594,3840,0,svm,max,balanced,tfidf,5594,1750427558.6990519,,,
5595,6006,0,svm,max,balanced,tfidf,5595,1750427558.7557068,,,
5596,8735,0,svm,max,balanced,tfidf,5596,1750427558.8059897,,,
5597,8379,0,svm,max,balanced,tfidf,5597,1750427558.8638024,,,
5598,8233,0,svm,max,balanced,tfidf,5598,1750427558.9151087,,,
5599,5647,1,svm,max,balanced,tfidf,5599,1750427558.9808571,,,
5600,1730,0,svm,max,balanced,tfidf,5600,1750427559.0281634,,,
5601,2803,0,svm,max,balanced,tfidf,5601,1750427559.093984,,,
5602,337,0,svm,max,balanced,tfidf,5602,1750427559.1387792,,,
5603,3753,0,svm,max,balanced,tfidf,5603,1750427559.1965423,,,
5604,7028,0,svm,max,balanced,tfidf,5604,1750427559.250116,,,
5605,6554,0,svm,max,balanced,tfidf,5605,1750427559.3255732,,,
5606,648,0,svm,max,balanced,tfidf,5606,1750427559.3834574,,,
5607,912,0,svm,max,balanced,tfidf,5607,1750427559.4528189,,,
5608,3394,0,svm,max,balanced,tfidf,5608,1750427559.513257,,,
5609,2337,0,svm,max,balanced,tfidf,5609,1750427559.5776558,,,
5610,8782,0,svm,max,balanced,tfidf,5610,1750427559.633517,,,
5611,2063,0,svm,max,balanced,tfidf,5611,1750427559.6963463,,,
5612,4531,0,svm,max,balanced,tfidf,5612,1750427559.7521958,,,
5613,6727,0,svm,max,balanced,tfidf,5613,1750427559.8312678,,,
5614,2946,0,svm,max,balanced,tfidf,5614,1750427559.8905122,,,
5615,3320,0,svm,max,balanced,tfidf,5615,1750427559.9569979,,,
5616,1316,0,svm,max,balanced,tfidf,5616,1750427560.0181558,,,
5617,6747,0,svm,max,balanced,tfidf,5617,1750427560.0847433,,,
5618,6142,0,svm,max,balanced,tfidf,5618,1750427560.142503,,,
5619,2976,0,svm,max,balanced,tfidf,5619,1750427560.2057462,,,
5620,7102,0,svm,max,balanced,tfidf,5620,1750427560.267384,,,
5621,1611,0,svm,max,balanced,tfidf,5621,1750427560.3304424,,,
5622,4186,0,svm,max,balanced,tfidf,5622,1750427560.387095,,,
5623,6097,0,svm,max,balanced,tfidf,5623,1750427560.4456081,,,
5624,1307,0,svm,max,balanced,tfidf,5624,1750427560.5076,,,
5625,3237,0,svm,max,balanced,tfidf,5625,1750427560.5741308,,,
5626,3933,0,svm,max,balanced,tfidf,5626,1750427560.6334002,,,
5627,7073,0,svm,max,balanced,tfidf,5627,1750427560.6933393,,,
5628,5927,0,svm,max,balanced,tfidf,5628,1750427560.7532723,,,
5629,766,0,svm,max,balanced,tfidf,5629,1750427560.8197293,,,
5630,4804,0,svm,max,balanced,tfidf,5630,1750427560.8771465,,,
5631,5247,0,svm,max,balanced,tfidf,5631,1750427560.9430313,,,
5632,1533,0,svm,max,balanced,tfidf,5632,1750427561.0016458,,,
5633,33,0,svm,max,balanced,tfidf,5633,1750427561.0698235,,,
5634,3301,0,svm,max,balanced,tfidf,5634,1750427561.129166,,,
5635,2174,0,svm,max,balanced,tfidf,5635,1750427561.1921685,,,
5636,4941,0,svm,max,balanced,tfidf,5636,1750427561.251434,,,
5637,925,0,svm,max,balanced,tfidf,5637,1750427561.314233,,,
5638,3467,0,svm,max,balanced,tfidf,5638,1750427561.3713596,,,
5639,6407,0,svm,max,balanced,tfidf,5639,1750427561.4327197,,,
5640,767,0,svm,max,balanced,tfidf,5640,1750427561.4897013,,,
5641,4411,0,svm,max,balanced,tfidf,5641,1750427561.554453,,,
5642,1479,0,svm,max,balanced,tfidf,5642,1750427561.6142688,,,
5643,8003,0,svm,max,balanced,tfidf,5643,1750427561.6774945,,,
5644,590,0,svm,max,balanced,tfidf,5644,1750427561.7393098,,,
5645,727,0,svm,max,balanced,tfidf,5645,1750427561.8011932,,,
5646,8645,0,svm,max,balanced,tfidf,5646,1750427561.8612347,,,
5647,896,0,svm,max,balanced,tfidf,5647,1750427561.9190907,,,
5648,5933,0,svm,max,balanced,tfidf,5648,1750427561.9790187,,,
5649,6518,0,svm,max,balanced,tfidf,5649,1750427562.0469298,,,
5650,5237,0,svm,max,balanced,tfidf,5650,1750427562.093634,,,
5651,3464,0,svm,max,balanced,tfidf,5651,1750427562.17194,,,
5652,6863,0,svm,max,balanced,tfidf,5652,1750427562.2414942,,,
5653,1389,0,svm,max,balanced,tfidf,5653,1750427562.3468232,,,
5654,854,0,svm,max,balanced,tfidf,5654,1750427562.4299047,,,
5655,4419,0,svm,max,balanced,tfidf,5655,1750427562.509532,,,
5656,5748,0,svm,max,balanced,tfidf,5656,1750427562.567334,,,
5657,4354,0,svm,max,balanced,tfidf,5657,1750427562.6373074,,,
5658,5461,0,svm,max,balanced,tfidf,5658,1750427562.6981924,,,
5659,8733,0,svm,max,balanced,tfidf,5659,1750427562.7692895,,,
5660,826,0,svm,max,balanced,tfidf,5660,1750427562.832189,,,
5661,2560,0,svm,max,balanced,tfidf,5661,1750427562.8984594,,,
5662,5916,0,svm,max,balanced,tfidf,5662,1750427562.9589834,,,
5663,6809,0,svm,max,balanced,tfidf,5663,1750427563.025464,,,
5664,8558,0,svm,max,balanced,tfidf,5664,1750427563.0821834,,,
5665,8029,0,svm,max,balanced,tfidf,5665,1750427563.1478016,,,
5666,7147,0,svm,max,balanced,tfidf,5666,1750427563.202423,,,
5667,105,0,svm,max,balanced,tfidf,5667,1750427563.2676964,,,
5668,1244,0,svm,max,balanced,tfidf,5668,1750427563.3286211,,,
5669,3450,0,svm,max,balanced,tfidf,5669,1750427563.3942356,,,
5670,3502,0,svm,max,balanced,tfidf,5670,1750427563.4580646,,,
5671,8182,0,svm,max,balanced,tfidf,5671,1750427563.5269697,,,
5672,6857,0,svm,max,balanced,tfidf,5672,1750427563.5897334,,,
5673,2064,0,svm,max,balanced,tfidf,5673,1750427563.6603246,,,
5674,3631,0,svm,max,balanced,tfidf,5674,1750427563.7242675,,,
5675,1814,0,svm,max,balanced,tfidf,5675,1750427563.7948763,,,
5676,8307,0,svm,max,balanced,tfidf,5676,1750427563.8591862,,,
5677,4584,0,svm,max,balanced,tfidf,5677,1750427563.928797,,,
5678,1481,0,svm,max,balanced,tfidf,5678,1750427563.9898083,,,
5679,4900,0,svm,max,balanced,tfidf,5679,1750427564.0589254,,,
5680,4340,0,svm,max,balanced,tfidf,5680,1750427564.129316,,,
5681,6735,0,svm,max,balanced,tfidf,5681,1750427564.2077174,,,
5682,377,0,svm,max,balanced,tfidf,5682,1750427564.2767248,,,
5683,1806,0,svm,max,balanced,tfidf,5683,1750427564.3516357,,,
5684,2083,0,svm,max,balanced,tfidf,5684,1750427564.4258344,,,
5685,6943,0,svm,max,balanced,tfidf,5685,1750427564.5070245,,,
5686,4076,0,svm,max,balanced,tfidf,5686,1750427564.5870616,,,
5687,2037,0,svm,max,balanced,tfidf,5687,1750427564.67134,,,
5688,5320,0,svm,max,balanced,tfidf,5688,1750427564.7349358,,,
5689,1572,0,svm,max,balanced,tfidf,5689,1750427564.8192391,,,
5690,7355,0,svm,max,balanced,tfidf,5690,1750427564.8785496,,,
5691,5693,0,svm,max,balanced,tfidf,5691,1750427564.9431841,,,
5692,6336,0,svm,max,balanced,tfidf,5692,1750427565.0003214,,,
5693,6834,0,svm,max,balanced,tfidf,5693,1750427565.049531,,,
5694,5492,0,svm,max,balanced,tfidf,5694,1750427565.1085186,,,
5695,6161,0,svm,max,balanced,tfidf,5695,1750427565.1732078,,,
5696,585,0,svm,max,balanced,tfidf,5696,1750427565.2327578,,,
5697,331,0,svm,max,balanced,tfidf,5697,1750427565.2966168,,,
5698,1035,0,svm,max,balanced,tfidf,5698,1750427565.3590457,,,
5699,4890,0,svm,max,balanced,tfidf,5699,1750427565.428311,,,
5700,3573,0,svm,max,balanced,tfidf,5700,1750427565.4864514,,,
5701,4107,0,svm,max,balanced,tfidf,5701,1750427565.554817,,,
5702,4697,0,svm,max,balanced,tfidf,5702,1750427565.6147666,,,
5703,4188,0,svm,max,balanced,tfidf,5703,1750427565.6806674,,,
5704,7732,0,svm,max,balanced,tfidf,5704,1750427565.7401302,,,
5705,8557,0,svm,max,balanced,tfidf,5705,1750427565.8087726,,,
5706,6072,0,svm,max,balanced,tfidf,5706,1750427565.8741002,,,
5707,7849,0,svm,max,balanced,tfidf,5707,1750427565.9521782,,,
5708,4438,0,svm,max,balanced,tfidf,5708,1750427566.0222833,,,
5709,7910,0,svm,max,balanced,tfidf,5709,1750427566.0846624,,,
5710,5284,0,svm,max,balanced,tfidf,5710,1750427566.14743,,,
5711,2141,0,svm,max,balanced,tfidf,5711,1750427566.218209,,,
5712,2218,0,svm,max,balanced,tfidf,5712,1750427566.2815764,,,
5713,7854,0,svm,max,balanced,tfidf,5713,1750427566.356878,,,
5714,5076,0,svm,max,balanced,tfidf,5714,1750427566.4204812,,,
5715,7286,0,svm,max,balanced,tfidf,5715,1750427566.4981272,,,
5716,852,0,svm,max,balanced,tfidf,5716,1750427566.5590377,,,
5717,155,0,svm,max,balanced,tfidf,5717,1750427566.6204379,,,
5718,1537,0,svm,max,balanced,tfidf,5718,1750427566.6843362,,,
5719,290,0,svm,max,balanced,tfidf,5719,1750427566.750863,,,
5720,3288,0,svm,max,balanced,tfidf,5720,1750427566.8113215,,,
5721,2067,0,svm,max,balanced,tfidf,5721,1750427566.8736992,,,
5722,4169,0,svm,max,balanced,tfidf,5722,1750427566.9254134,,,
5723,1369,0,svm,max,balanced,tfidf,5723,1750427566.9887428,,,
5724,6309,0,svm,max,balanced,tfidf,5724,1750427567.048139,,,
5725,8600,0,svm,max,balanced,tfidf,5725,1750427567.120925,,,
5726,3076,0,svm,max,balanced,tfidf,5726,1750427567.183035,,,
5727,8196,0,svm,max,balanced,tfidf,5727,1750427567.241492,,,
5728,8430,0,svm,max,balanced,tfidf,5728,1750427567.2990925,,,
5729,7643,0,svm,max,balanced,tfidf,5729,1750427567.3606696,,,
5730,6190,0,svm,max,balanced,tfidf,5730,1750427567.418695,,,
5731,285,0,svm,max,balanced,tfidf,5731,1750427567.4943862,,,
5732,7245,0,svm,max,balanced,tfidf,5732,1750427567.548737,,,
5733,3413,0,svm,max,balanced,tfidf,5733,1750427567.613683,,,
5734,2324,0,svm,max,balanced,tfidf,5734,1750427567.671885,,,
5735,242,0,svm,max,balanced,tfidf,5735,1750427567.737838,,,
5736,1229,0,svm,max,balanced,tfidf,5736,1750427567.8045075,,,
5737,8770,0,svm,max,balanced,tfidf,5737,1750427567.8644183,,,
5738,7395,0,svm,max,balanced,tfidf,5738,1750427567.92065,,,
5739,2779,0,svm,max,balanced,tfidf,5739,1750427567.9875228,,,
5740,7981,0,svm,max,balanced,tfidf,5740,1750427568.0389564,,,
5741,8197,0,svm,max,balanced,tfidf,5741,1750427568.0997925,,,
5742,2465,0,svm,max,balanced,tfidf,5742,1750427568.162141,,,
5743,3385,0,svm,max,balanced,tfidf,5743,1750427568.229774,,,
5744,8674,0,svm,max,balanced,tfidf,5744,1750427568.2884834,,,
5745,4803,0,svm,max,balanced,tfidf,5745,1750427568.3513196,,,
5746,611,0,svm,max,balanced,tfidf,5746,1750427568.4116063,,,
5747,8319,0,svm,max,balanced,tfidf,5747,1750427568.4757576,,,
5748,4952,0,svm,max,balanced,tfidf,5748,1750427568.531498,,,
5749,5576,0,svm,max,balanced,tfidf,5749,1750427568.597035,,,
5750,3863,0,svm,max,balanced,tfidf,5750,1750427568.6578155,,,
5751,2901,0,svm,max,balanced,tfidf,5751,1750427568.7224956,,,
5752,2293,0,svm,max,balanced,tfidf,5752,1750427568.77951,,,
5753,6329,0,svm,max,balanced,tfidf,5753,1750427568.8434358,,,
5754,4515,0,svm,max,balanced,tfidf,5754,1750427568.903891,,,
5755,7185,0,svm,max,balanced,tfidf,5755,1750427568.9675548,,,
5756,5582,0,svm,max,balanced,tfidf,5756,1750427569.0261564,,,
5757,5687,0,svm,max,balanced,tfidf,5757,1750427569.097874,,,
5758,6873,0,svm,max,balanced,tfidf,5758,1750427569.1540177,,,
5759,2237,0,svm,max,balanced,tfidf,5759,1750427569.2245886,,,
5760,5598,0,svm,max,balanced,tfidf,5760,1750427569.2847314,,,
5761,3432,0,svm,max,balanced,tfidf,5761,1750427569.3502796,,,
5762,6229,0,svm,max,balanced,tfidf,5762,1750427569.402537,,,
5763,1114,0,svm,max,balanced,tfidf,5763,1750427569.4664087,,,
5764,3273,0,svm,max,balanced,tfidf,5764,1750427569.5303185,,,
5765,6285,0,svm,max,balanced,tfidf,5765,1750427569.5957747,,,
5766,6562,0,svm,max,balanced,tfidf,5766,1750427569.655216,,,
5767,461,0,svm,max,balanced,tfidf,5767,1750427569.7214153,,,
5768,1590,0,svm,max,balanced,tfidf,5768,1750427569.7762322,,,
5769,7325,0,svm,max,balanced,tfidf,5769,1750427569.8408015,,,
5770,8371,0,svm,max,balanced,tfidf,5770,1750427569.9047365,,,
5771,982,0,svm,max,balanced,tfidf,5771,1750427569.971046,,,
5772,4485,0,svm,max,balanced,tfidf,5772,1750427570.0238574,,,
5773,6214,0,svm,max,balanced,tfidf,5773,1750427570.0906544,,,
5774,3352,0,svm,max,balanced,tfidf,5774,1750427570.1400406,,,
5775,4848,0,svm,max,balanced,tfidf,5775,1750427570.2082427,,,
5776,3513,0,svm,max,balanced,tfidf,5776,1750427570.2572992,,,
5777,2041,0,svm,max,balanced,tfidf,5777,1750427570.3282547,,,
5778,4371,0,svm,max,balanced,tfidf,5778,1750427570.3895156,,,
5779,5542,0,svm,max,balanced,tfidf,5779,1750427570.4553437,,,
5780,4359,0,svm,max,balanced,tfidf,5780,1750427570.5105972,,,
5781,7834,0,svm,max,balanced,tfidf,5781,1750427570.5763142,,,
5782,2701,0,svm,max,balanced,tfidf,5782,1750427570.6350515,,,
5783,6975,0,svm,max,balanced,tfidf,5783,1750427570.7013178,,,
5784,4855,0,svm,max,balanced,tfidf,5784,1750427570.7576244,,,
5785,1938,0,svm,max,balanced,tfidf,5785,1750427570.8215692,,,
5786,3604,0,svm,max,balanced,tfidf,5786,1750427570.8830326,,,
5787,3349,0,svm,max,balanced,tfidf,5787,1750427570.9476101,,,
5788,8098,0,svm,max,balanced,tfidf,5788,1750427571.0062833,,,
5789,4184,0,svm,max,balanced,tfidf,5789,1750427571.0729825,,,
5790,6301,0,svm,max,balanced,tfidf,5790,1750427571.1418333,,,
5791,1916,0,svm,max,balanced,tfidf,5791,1750427571.2151592,,,
5792,6789,0,svm,max,balanced,tfidf,5792,1750427571.274198,,,
5793,5439,0,svm,max,balanced,tfidf,5793,1750427571.351466,,,
5794,5621,0,svm,max,balanced,tfidf,5794,1750427571.4261951,,,
5795,3372,0,svm,max,balanced,tfidf,5795,1750427571.4944415,,,
5796,6920,0,svm,max,balanced,tfidf,5796,1750427571.5501304,,,
5797,6349,0,svm,max,balanced,tfidf,5797,1750427571.6113818,,,
5798,4477,0,svm,max,balanced,tfidf,5798,1750427571.6711144,,,
5799,7470,0,svm,max,balanced,tfidf,5799,1750427571.7342248,,,
5800,5771,0,svm,max,balanced,tfidf,5800,1750427571.7888372,,,
5801,5004,0,svm,max,balanced,tfidf,5801,1750427571.855784,,,
5802,4381,0,svm,max,balanced,tfidf,5802,1750427571.9134061,,,
5803,514,0,svm,max,balanced,tfidf,5803,1750427571.972231,,,
5804,7623,0,svm,max,balanced,tfidf,5804,1750427572.0281482,,,
5805,221,0,svm,max,balanced,tfidf,5805,1750427572.0936234,,,
5806,1528,0,svm,max,balanced,tfidf,5806,1750427572.1483114,,,
5807,8142,0,svm,max,balanced,tfidf,5807,1750427572.2130098,,,
5808,4811,0,svm,max,balanced,tfidf,5808,1750427572.2675772,,,
5809,245,0,svm,max,balanced,tfidf,5809,1750427572.3306513,,,
5810,2155,0,svm,max,balanced,tfidf,5810,1750427572.3895547,,,
5811,3225,0,svm,max,balanced,tfidf,5811,1750427572.4475322,,,
5812,8505,0,svm,max,balanced,tfidf,5812,1750427572.503224,,,
5813,7825,0,svm,max,balanced,tfidf,5813,1750427572.563511,,,
5814,1357,0,svm,max,balanced,tfidf,5814,1750427572.6142604,,,
5815,2081,0,svm,max,balanced,tfidf,5815,1750427572.6785917,,,
5816,32,0,svm,max,balanced,tfidf,5816,1750427572.740057,,,
5817,5441,0,svm,max,balanced,tfidf,5817,1750427572.8060448,,,
5818,7415,0,svm,max,balanced,tfidf,5818,1750427572.858832,,,
5819,8778,0,svm,max,balanced,tfidf,5819,1750427572.9110124,,,
5820,402,0,svm,max,balanced,tfidf,5820,1750427572.9655917,,,
5821,2640,0,svm,max,balanced,tfidf,5821,1750427573.0345979,,,
5822,746,0,svm,max,balanced,tfidf,5822,1750427573.0891721,,,
5823,748,0,svm,max,balanced,tfidf,5823,1750427573.1485264,,,
5824,6527,0,svm,max,balanced,tfidf,5824,1750427573.202938,,,
5825,1672,0,svm,max,balanced,tfidf,5825,1750427573.2627056,,,
5826,987,0,svm,max,balanced,tfidf,5826,1750427573.3203604,,,
5827,6626,0,svm,max,balanced,tfidf,5827,1750427573.379841,,,
5828,8701,0,svm,max,balanced,tfidf,5828,1750427573.4328232,,,
5829,2408,0,svm,max,balanced,tfidf,5829,1750427573.4981587,,,
5830,5750,0,svm,max,balanced,tfidf,5830,1750427573.5580676,,,
5831,56,0,svm,max,balanced,tfidf,5831,1750427573.61206,,,
5832,8719,0,svm,max,balanced,tfidf,5832,1750427573.6692562,,,
5833,5896,0,svm,max,balanced,tfidf,5833,1750427573.728145,,,
5834,5494,0,svm,max,balanced,tfidf,5834,1750427573.7868555,,,
5835,4566,0,svm,max,balanced,tfidf,5835,1750427573.8540552,,,
5836,3640,0,svm,max,balanced,tfidf,5836,1750427573.9143105,,,
5837,6499,0,svm,max,balanced,tfidf,5837,1750427573.9815357,,,
5838,750,0,svm,max,balanced,tfidf,5838,1750427574.0408285,,,
5839,8409,0,svm,max,balanced,tfidf,5839,1750427574.0990453,,,
5840,4859,0,svm,max,balanced,tfidf,5840,1750427574.1562555,,,
5841,116,0,svm,max,balanced,tfidf,5841,1750427574.213967,,,
5842,7720,0,svm,max,balanced,tfidf,5842,1750427574.2693806,,,
5843,4668,0,svm,max,balanced,tfidf,5843,1750427574.3309681,,,
5844,802,0,svm,max,balanced,tfidf,5844,1750427574.391186,,,
5845,2865,0,svm,max,balanced,tfidf,5845,1750427574.4520717,,,
5846,4832,0,svm,max,balanced,tfidf,5846,1750427574.5081873,,,
5847,7528,0,svm,max,balanced,tfidf,5847,1750427574.574919,,,
5848,7011,0,svm,max,balanced,tfidf,5848,1750427574.6362987,,,
5849,4554,0,svm,max,balanced,tfidf,5849,1750427574.7075803,,,
5850,6973,0,svm,max,balanced,tfidf,5850,1750427574.7647407,,,
5851,4807,0,svm,max,balanced,tfidf,5851,1750427574.8282094,,,
5852,3444,0,svm,max,balanced,tfidf,5852,1750427574.886275,,,
5853,6603,0,svm,max,balanced,tfidf,5853,1750427574.9531202,,,
5854,7912,0,svm,max,balanced,tfidf,5854,1750427575.0165093,,,
5855,2937,0,svm,max,balanced,tfidf,5855,1750427575.0831442,,,
5856,2744,0,svm,max,balanced,tfidf,5856,1750427575.137972,,,
5857,4138,0,svm,max,balanced,tfidf,5857,1750427575.2070692,,,
5858,560,0,svm,max,balanced,tfidf,5858,1750427575.263999,,,
5859,5045,0,svm,max,balanced,tfidf,5859,1750427575.3286552,,,
5860,2498,0,svm,max,balanced,tfidf,5860,1750427575.3873706,,,
5861,2641,0,svm,max,balanced,tfidf,5861,1750427575.4563832,,,
5862,7269,0,svm,max,balanced,tfidf,5862,1750427575.511771,,,
